Image Index,Label,Predicted Label,Model,Dataset,Attribution Method,Layer,Metric,Upscale Method,Mixing Method,Value
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,,0.32714963
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.32744122
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,,0.39522028
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.33754
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,,0.3937743
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.44755924
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,,0.40903717
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.407691
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,,0.34756657
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.34822303
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,,0.33124086
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.39463773
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,,0.39776534
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.4008864
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,,0.42709106
250,9,9,VGG11,Imagenettewoof,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.40614948
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,,-0.059160586
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,-0.059324067
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,,-0.0585306
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,-0.07853639
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,,0.02173943
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,-0.06965082
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,,0.035405524
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,-0.018710062
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,,0.0034703612
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.0032294728
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,,-0.0441023
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,-0.08890581
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,,0.02769608
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,-0.05749745
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,,0.041097164
251,4,5,VGG11,Imagenettewoof,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,MultiplierMix,-0.0086332485
252,8,8,VGG11,Imagenettewoof,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,,0.09025059
